episode,reward,length,time
898,-3.356173,11,195.909917
899,6.538961,11,196.073753
900,-1.372771,6,196.238457
901,0.700013,6,196.450384
902,9.0,9,196.63566
903,10.0,10,196.824352
904,7.633114,9,197.005811
905,0.0,5,197.085624
906,9.0,9,197.247243
907,-1.366575,5,197.381817
908,-0.299923,5,197.474058
909,0.700013,6,197.656442
910,-3.0,12,198.000307
911,9.0,9,198.275736
912,9.0,9,198.472356
913,-0.841249,5,198.624738
914,3.0,9,198.84176
915,9.0,9,199.063485
916,-1.0,6,199.201316
917,-0.699066,8,199.461096
918,0.0,6,199.591537
919,-1.0,5,199.731261
920,0.0,6,199.912294
921,8.0,8,200.501609
922,1.0,6,200.691978
923,0.0,6,200.830519
924,-1.991517,6,200.918724
925,0.0,6,201.162418
926,0.0,6,201.420536
927,6.475494,10,201.71874
928,-2.458619,7,201.832823
929,-1.0,5,201.975297
930,7.0,10,202.171624
931,-1.0,5,202.263988
932,-1.0,5,202.379239
933,-2.0,4,202.506108
934,8.0,8,202.700836
935,9.0,9,202.827128
936,-1.379585,6,202.955685
937,9.0,9,203.142205
938,11.0,11,203.337347
939,0.0,6,203.506673
940,0.0,6,203.63158
941,0.0,6,203.752958
942,8.460174,13,204.080606
943,9.0,9,204.395894
944,-1.772703,11,204.733073
945,8.615844,10,204.980916
946,8.681208,10,205.121149
947,-1.0,5,205.233598
948,0.0,6,205.325694
949,8.615844,10,205.565268
950,9.0,9,205.781157
951,0.0,6,205.90086
952,10.0,10,206.166901
953,10.0,10,206.37047
954,-1.0,6,206.502445
955,9.0,9,206.680781
956,9.0,9,206.931311
957,-3.0,8,207.134587
958,9.0,9,207.280815
959,9.0,9,207.499625
960,9.0,9,207.684409
961,10.0,10,207.828387
962,10.0,10,208.054278
963,-0.841249,5,208.172695
964,-1.0,5,208.301926
965,0.0,6,208.424379
966,-1.0,5,208.603916
967,-2.028562,6,208.776886
968,1.0,7,209.044698
969,8.62673,10,209.237891
970,-1.0,7,209.400255
971,-1.373258,7,209.510016
972,6.209472,12,209.741893
973,8.615844,10,210.132347
974,9.0,9,210.282863
975,9.0,9,210.522956
976,0.158681,6,210.631692
977,9.0,9,210.798107
978,-1.0,5,210.87453
979,5.604556,13,211.222854
980,6.525497,12,211.625003
981,9.0,9,211.744941
982,-1.0,5,211.948362
983,-2.0,4,212.010163
984,8.0,8,212.269892
985,7.287531,10,212.463392
986,1.0,7,212.609348
987,8.617423,10,212.85557
988,8.681208,10,213.103269
989,-1.379585,6,213.235156
990,8.0,8,213.468848
991,8.617423,10,213.658253
992,-2.0,4,213.712101
993,0.0,6,213.88307
994,8.0,8,214.046937
995,-1.0,5,214.190646
996,9.0,9,214.438369
997,1.0,13,214.888126
998,7.179506,11,215.222032
999,7.550321,10,215.348187
